Unnamed: 0,report_id,date_coded,url,file,screenshot,date_posted,format,transcript,summary_content,type,comment_type,sharer_faketype,external_verification,links_verification,evidence_fake,watermark,likes,views,comments,shares,original_source_name,original_source_type,original_source_actor_type,original_source_country,sharer_name,sharer_type,sharer_job,high_impact_comment,sharer_country,sharer_city,target_name,target_one_name,target_one_sentiment,target_one_type_macro,target_one_type_micro,target_one_country,target_two_name,target_two_sentiment,target_two_type_macro,target_two_type_micro,target_two_country,target_type_macro,target_type_micro,target_country,deepfake_content_depicts,harm_depicted,social_policy_sector,context_deepfake,text_around_deepfake,harm_evidence,communication_goal,core_frame,hero,villain,plot,moral,domain,year,total_engagement,incident_id,base_incident_id_original,image_full_path,is_kept_image,is_duplicate_version,duplicate_of_incident_id,duplicate_set_id,represents_images,dominant_emotion,dominant_emotion_score,secondary_emotion,secondary_emotion_score
550,686,2025-03-02,https://x.com/deafprophet/status/1824556399956725784,GVIgTaMWAAAPDXL.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/Ymi0eaMH9y6vd49WXhVtfA/nSFrZPKCW2o9zqt5Vw_nuCO8-qNwlE5A6ZL_nCo9sI4-aJyBx_7HMzvtpU8noswxIh4HL0vyiOEO7KkAUsitPxbtK2xFC-gCPpYh_sQ11m7vDXCnJz8_ZieFmWUEdOjHDtdKBUfortua-nIwHvXOIqgWlSsM-9a9NwYRiiHm2Ps/a1xyXsqxvoGBCnnRzyB8RlRbK3jnE58wSeRQQEGsprY),Screenshot 2025-02-17 at 6.03.30 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/8MWufFoc9__FgHkyRMgp9g/zmY6y16sEZEPfeDLlK9P1csFoYpJy14w3m4LCcTxAy-m2h6IKxoYliF0x611Tj8mwhMhC66HAcrbb4Mi6YCJVhpL-Pw8eF1TGFjjpl7FF0TTZDV5B2fIacWXTRJYEBHdFgGI-OFchqsC8TrI4GOGtrInLRXZvM98MS7r6zg_y1eu5xLTskuS0oheKUX-HPeS/Hc9dV9TF2T63pIZSh0Itve4TcahzM-l-Ajb0ytUMyB8),2024-08-16,image,,"Kamala is depicted as a Russian leader with her Russian people behind her.  Above the soldiers, there's a flag that says ""FORWARD"".",deepfake,,fake,unknown,,"blurry, inaccurate picture of Kamala",no,14.0,278.0,1.0,1.0,Unknown,unclear_unknown,Unclear/unknown,n/a ,@deafprophet ,individual,random_user,,Israel ,unknown,,Kamala Harris,Negative,individual,politician,United States of America,,,,,,,,,"election,government_legal_system",other,"military_public_safety_govt,medicine_life_sciences",This is before the 2024 Election. ,FORWARD to VAXX GULAGS!,political_interference,harm_political_interference,"human_interest,responsibility",Donald Trump,Kamala Harris,"Kamala supports Russia, so don't vote for her. ",Kamala supports Russia and may infringe on our freedoms.,x.com,2024.0,294.0,979,979,/content/drive/MyDrive/CSM 2025/images_no_sc/979.jpeg,True,False,,102.0,"['843', '858']",neutral,0.69610244,happiness,0.15508921
549,686,2025-02-17,https://x.com/deafprophet/status/1824556399956725784,GVIgTaMWAAAPDXL.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/Ymi0eaMH9y6vd49WXhVtfA/nSFrZPKCW2o9zqt5Vw_nuCO8-qNwlE5A6ZL_nCo9sI4-aJyBx_7HMzvtpU8noswxIh4HL0vyiOEO7KkAUsitPxbtK2xFC-gCPpYh_sQ11m7vDXCnJz8_ZieFmWUEdOjHDtdKBUfortua-nIwHvXOIqgWlSsM-9a9NwYRiiHm2Ps/a1xyXsqxvoGBCnnRzyB8RlRbK3jnE58wSeRQQEGsprY),Screenshot 2025-02-17 at 6.03.30 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/8MWufFoc9__FgHkyRMgp9g/zmY6y16sEZEPfeDLlK9P1csFoYpJy14w3m4LCcTxAy-m2h6IKxoYliF0x611Tj8mwhMhC66HAcrbb4Mi6YCJVhpL-Pw8eF1TGFjjpl7FF0TTZDV5B2fIacWXTRJYEBHdFgGI-OFchqsC8TrI4GOGtrInLRXZvM98MS7r6zg_y1eu5xLTskuS0oheKUX-HPeS/Hc9dV9TF2T63pIZSh0Itve4TcahzM-l-Ajb0ytUMyB8),2024-08-16,image,,Kamala is depicted as a Russian leader with her Russian people behind her. ,deepfake,,fake,unknown,,"blurry, inaccurate picture of Kamala",no,14.0,0.0,1.0,1.0,Other,individual,Political Leader or Figure,United States ,@deafprophet ,individual,random_user,,Israel ,unknown,,Kamala Harris,Negative,individual,politician,United States of America,,,,,,,,,election,other,military_public_safety_govt,This is before the 2024 Election. ,FORWARD to VAXX GULAGS!,political_interference,harm_political_interference,human_interest,Donald Trump,Kamala Harris,"Kamala supports Russia, so don't vote for her. ",Kamala supports Russia. ,x.com,2024.0,16.0,858,858,/content/drive/MyDrive/CSM 2025/images_no_sc/858.jpeg,False,True,979,102.0,,,,,
552,700,2025-02-17,https://x.com/imRickDeckard/status/1822718844726607917,GUuZINvXcAAzvTd.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/5MyocfMfhVyd8vpWfq58VA/8nJvBM2RAILFwhZe1K8DQQf2uIA2lA6QVG6sQaNZlU4ibUzKY3K_Bb-kXuQILaMNsvMHTAozMZmey2DDyMTevpb2I1Rfv8O_oPJ0e1CTzJr5GdgaKrspcKe4zwzVimlFP67QHmjh0BnbYUaPJ-FIddL7-Kf1OX610DiuNoEZGrQ/4Ye8Yp2IRpA7d0EL0L9Hh2Qye0hhz3jBU_vIGP01mKU),Screenshot 2025-02-17 at 6.28.58 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/_OtxngqM01xHexnYgwSajQ/dlrXaLtDvOA_CL0vmb8QVCCK3kujxs0l5M9iD1gsoPAFdODBaSKa_fJKZ2izhfq13ECbBFYZ1gHRTtjnzMzDb3JkhNvSP2YrjPWoCoeRYScIr41W3iySJq5A05xG6rcx5axBB9y31Yu9Fut7lKfUjupcs4KtcpJ9Mv92ELufTt_PS1EvBUcDyNvlIqX3jzD1/TfXtgvf9f4oCxS4eMgbWe-5Vtnu7KACeiQpzAqbi71s),2024-08-11,image,,Kamala is on the toilet. ,deepfake,,fake,verified_fake,,It doesn't look like Kamala.,no,2.0,6086.0,1.0,1.0,Other,individual,Unclear/unknown,United States ,Other,individual,random_user,,United States of America,unknown,,Kamala Harris,Negative,individual,politician,United States of America,,,,,,,,,election,non-identifiable,military_public_safety_govt,This is before the 2024 Election. ,I made this one last night. Enjoy the Kamala deep fake of her shtting.,political_interference,harm_political_interference,human_interest,Donald Trump,Kamala Harris,Kamala just stays on the toilet. ,Don't vote for Kamala. ,x.com,2024.0,6090.0,861,861,/content/drive/MyDrive/CSM 2025/images_no_sc/861.jpeg,False,True,946,104.0,,,,,
551,699,2025-02-17,https://x.com/ryan_doser13/status/1824471815995134437,GVHSPC3W8AA2Sne.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/_UhTOhKP6Mo7vm15pdhaHg/NMK9pvMbf2MaracvLxR4U9jZQoQArcdZczihkCT6N_Tu_qgMHkMjDvvpX-jJR9AGG4VOavhgwTbcg95pdp-Zjm4hlOiwsCcMtKmAgf0T3UVcIGpRQFziob8sfrBjEfcbI6CmMG45E9MgYCCez1S7iyjN5l2EirT6KgKc9kDfAAM/IPmzAIZmSzXKvFA1t06yw9LojZYG5JUwzSiD_v-goLU),Screenshot 2025-02-17 at 6.19.51 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/t0YXsFdmwFyFAa9aScCs9A/uWZHYoqLVO2n4a2KTGowOKSPAAI_FZY5X-BE03H2I63UcVbbrqESKYmzR92iznD2KXjdVO9Wb3veZ3Qq4mprRy9mosaFmTLNe11IcaJyEzvDASu-ZqRKDqoDEswryE6-lQAFSfY18rWRyhKLx9apU_WCRXzi-3CQPoNFMIB7pezS1OWWLtsmIRwXn0wsWSHv/XlBmnJUeut-je0n7bqRsLDJyDJ4PotByGrKnQl-5AGU),2024-08-16,image,,Trump and Kamala are having coffee together. ,deepfake,,fake,verified_fake,The author says so. ,The faces are too defined. ,no,3.0,1867.0,1.0,2.0,Ryan Doser,individual,Unclear/unknown,United States ,Ryan Doser ,individual,random_user,,United States of America,Des Moines,,Donald Trump,Neutral,individual,politician,United States of America,Kamala Harris,Neutral,individual,politician,United States of America,,,,election,non-identifiable,military_public_safety_govt,This is before Election 2024. ,"Deepfake technology is only getting better and more accessible to the average person. 

It took me 5 seconds to generate these images with 
@grok
. While there are flaws I guarantee these images are believable to many.",political_interference,harm_political_interference,conflict,Donald Trump and Kamala Harris,Groq,Deepfakes harm elections. ,Deepfakes should be managed. ,x.com,2024.0,1873.0,860,860,/content/drive/MyDrive/CSM 2025/images_no_sc/860.jpeg,False,True,984,103.0,,,,,
555,770,2025-02-18,https://x.com/Trump_History45/status/1820983723258720649,'.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/NCGQAf-4s7SFrOQtJ-GAyg/d9HrMQfLkc6XgKIE5EA-PB_ulY5M7nPcynx-iv_6Or_aztcVLfUKo8WgzPUPBwYZYrDGDo_AWHMZuEnn75lxthvkD_b2yTlAle-JsHDQ1yGiTA1KJItEZTuxuOhQH4pKvJaiYyU0rK7bimhCfnupzg/J36qnNPg_ThzGljB08w3fFd5q_JlJjfAWKwd9l6ICwg),Screenshot 2025-02-17 at 6.54.40 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/eyKOlkxIuRt803VMutDdVQ/zMqEFoHnTqcRmb6gIk6a_0FVhxGfNRogfUIlSoePIsrK8-iOUNf0IFclVfQxxoxyvEpy7NQyY_n6jNAEl22BNlgkrz_TbHK13BA9656M103AAXgWTBAuPEE8t7nlvxcRwR12P44ioyxTTUGl7FWjzWIpmuUVxYRSO6dJFMY7oL8v4eBnpPR8v2H0vmvckw1X/HJfHRBBlVvyw2oDZ3CXSDA5JS_b-ZRC4RHcrdAbkkAw),2024-08-06,image,,Trump is an African getup. ,deepfake,,unclear,unknown,,"fake African getup, blurred people",no,327.0,21700.0,9.0,27.0,Trump_History45,individual,Unclear/unknown,United States ,Other,individual,random_user,,United States of America,unknown,,Donald Trump,Positive,individual,politician,United States of America,,,,,,,,,election,other,military_public_safety_govt,This is before the 2024 Election .,This is what an African king looks like 👇🏿,political_interference,harm_political_interference,human_interest,Donald Trump,The Other Party,Trump loves Africa. ,Vote for Trump. ,x.com,2024.0,22063.0,864,864,/content/drive/MyDrive/CSM 2025/images_no_sc/864.jpeg,False,True,841,101.0,,,,,
553,702,2025-02-17,https://x.com/redstopgringo/status/1824934979962372395,GVNk2rwWYAAHHif.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/XO9Qx-9GcqSRn80zPzSC3g/silT8-HSjiH6Bw6zkXkZ9YXGwOxr0gcRAMlenVfrhkVnhpSCeFe6BIgJ4p97Iqp1_ZFIn5xCplZoC-GOX-ZpAxD61-sOQGwMozHZozTVspij8WDrR_edNS4yCg7ROzlvaEG51nBlK32SKSUQqJCz3IAjgOqNS85HiV-6mqY7ACc/j6rgaIeb-uMyUmcnHMupZmqfrIPi9auKlX5Ey_gCiV0),Screenshot 2025-02-17 at 6.36.45 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/6MmsDx4nSgefK9HnDmm7Pw/zxAGwbaiq7oi64trWTQk3OtPgOrMGGq56UfkQKPdkAKoPzWWbie5FoUZMK1ZmBRiRwAAgt8Akqj46qCd6Se5T_g3t9udVtn3PGBNFx2cxPe3TGGk-N8AmENbva2Fk-YlN0M94vBWLtqI_P-Dr_0JBrMAWVVa28l4hp6qoiD6ZO9fjbia_lRjrKGS_ZJsz1FB/9GEaKtTqQ6nIWYtcAJSCdooOmeFU6VGoNAw0h5mlWi8),2024-08-17,image,,Kamala is with a clown. ,deepfake,,unclear,unknown,,It doesn't look like Kamala. ,no,0.0,37.0,0.0,0.0,Other,individual,Unclear/unknown,United States ,Other,individual,random_user,,United States of America,Other,,Kamala Harris,Negative,individual,politician,United States of America,,,,,,,,,election,other,military_public_safety_govt,This is before the 2024 Election. ,"I see this image and it occurs to me: this is the first presidential election of the AI age, where an image like what you see here can be conjured out of thin air.

And what an image.",political_interference,harm_political_interference,human_interest,Kamala Harris,Deepfakes,Kamala is dancing with a clown. ,Kamala is a clown. ,x.com,2024.0,37.0,862,862,/content/drive/MyDrive/CSM 2025/images_no_sc/862.jpeg,False,True,574,81.0,,,,,
554,744,2025-02-17,https://x.com/Trump_History45/status/1835865034725154908,GXpNhOVbwAAm_lh.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/02wcOWsVg5eCbVA5bpayEA/o8ptKTtDjFGF8lMPtJ_MTvpAWsNdQQZ0P_Nmx8bcgb7stxy6V4LBxIKNaqQVyWOmmUT292y6qvWdlHHamC37fLzQkct6daoBdnNQ6E57M1I0LK11R1DasQVo0rujrMW0_a-xpwkLAHQ8FJzkJLgVMOy9ceWAFhO8ZVVn2vQbZnI/9OakDd6ZloSsKtC5zlY-FPYS7RDQAZTFRPe7Wk38qrQ),Screenshot 2025-02-17 at 6.42.54 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/O6Cg_UiavGJO23pjrlWFIQ/3vYJIsiyR8vPI-NxdmZB52UudRC_MlW9aSEmrOM2cBet2vAYyb1x98Fm-OOdgu9QUEHdf65ReFP9F5ECcqiDC_ca2Lf3bhJbEZIeZVsN_c4HWi64BKZShZgrwzuL0mVHeVGP_cOSXDSn-2kKF-pqOlimaUkgeiUAt1KenryBehnkgaM_SGYRXnFT9DcsBU7c/Lsl9nKXbBdA81u6oUMFnKmJvMdS02JW6kNwDcD8ISew),2024-09-16,image,,Hilary is behind bars. ,deepfake,,unclear,unknown,,Her face is shiny. ,no,117.0,16200.0,59.0,9.0,Trump_History45,individual,Unclear/unknown,United States ,Other,individual,random_user,,United States of America,unknown,,Hilary Clinton,Negative,individual,politician,United States of America,,,,,,,,,election,other,military_public_safety_govt,This is before the 2024 Election. ,"Describe Hillary Clinton with ONE WORD 👇
",political_interference,harm_political_interference,human_interest,Donald Trump,Hilary Clinton,Clinton is behind bars. ,Vote for Trump.,x.com,2024.0,16385.0,863,863,/content/drive/MyDrive/CSM 2025/images_no_sc/863.jpeg,False,True,839,100.0,,,,,
558,746,2025-03-02,https://x.com/Trump_History45/status/1835032658650571161,GXdYekYbwAEs1Dy.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/Go0lAI4pm6BIqUElAy6HBw/xsNym7hYWoUzT5PLN3QHA5QzgatG2QLW95INyJffgfDVc9ep793IiMhDCczqwmbf6DgXsHC5TBgxuVHNa_HvWTTlsiyMXn_4UHuVLlFUA3czWLDBXgD0yr2qp77HHbdoOUFBsJno0ZhsCn5i8wyptc02myox9wlgyjSk6l3wfSc/ux0OE2AeNYQz1xKorvQPl330g_vdsJhTDdyXTnFH4lI),Screenshot 2025-02-17 at 7.11.32 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/CYc8YTxCRFwDSMqP2SIk5Q/HwJlPIMobd6nuxyB7LKqRt1WpljyzqiPeQ93a2G5pq2yrVKrbyu2ETNT5kxFzieB50rF0CxdawxCoZ75kdKERgTcu9uiaDQZOxI4albPry5sdE-eCHviph4WjThx02fzOXv5azu0h-0-4KSJKHDi73I13LPRuY7f1hTjbfcx-40Zoz809dfscDWYSOqaM5ct/xSUGlbe6VkUBYjYbOO1dDNNEQFzowS8eDdgDwOt3GtI),2024-09-14,image,,Cats are asking you to vote for Trump. ,deepfake,,unclear,unknown,,Cats are too highlighted.  ,no,564.0,33100.0,23.0,83.0,Trump_History45,individual,Private or Non-Governmental Organization,United States ,Other,individual,random_user,,United States of America,Other,,Donald Trump,Positive,individual,politician,United States of America,,,,,,,,,"election,deepfake_regulation",non-identifiable,"military_public_safety_govt,broadcasting_media_production",This is before the 2024 Election. ,The media will NEVER show you this photograph.,political_interference,"harm_political_interference,boost_reputation","human_interest,responsibility",Donald Trump,Kamala Harris,The cats want you to vote for Trump. Media shows a negative bias towards images that support Donald Trump.,"Support Trump, don't let the media persuade you to turn against him",x.com,2024.0,33770.0,978,978,/content/drive/MyDrive/CSM 2025/images_no_sc/978.jpeg,False,True,855,107.0,,,,,
557,746,2025-02-18,They should have to take a breathalyzer before they vote.,GXdYekYbwAEs1Dy.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/Go0lAI4pm6BIqUElAy6HBw/xsNym7hYWoUzT5PLN3QHA5QzgatG2QLW95INyJffgfDVc9ep793IiMhDCczqwmbf6DgXsHC5TBgxuVHNa_HvWTTlsiyMXn_4UHuVLlFUA3czWLDBXgD0yr2qp77HHbdoOUFBsJno0ZhsCn5i8wyptc02myox9wlgyjSk6l3wfSc/ux0OE2AeNYQz1xKorvQPl330g_vdsJhTDdyXTnFH4lI),Screenshot 2025-02-17 at 7.11.32 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/CYc8YTxCRFwDSMqP2SIk5Q/HwJlPIMobd6nuxyB7LKqRt1WpljyzqiPeQ93a2G5pq2yrVKrbyu2ETNT5kxFzieB50rF0CxdawxCoZ75kdKERgTcu9uiaDQZOxI4albPry5sdE-eCHviph4WjThx02fzOXv5azu0h-0-4KSJKHDi73I13LPRuY7f1hTjbfcx-40Zoz809dfscDWYSOqaM5ct/xSUGlbe6VkUBYjYbOO1dDNNEQFzowS8eDdgDwOt3GtI),2024-09-14,image,,Cats are asking you to vote for Trump. ,deepfake,,unclear,unknown,,Cats are too highlighted.,no,564.0,33100.0,24.0,82.0,Trump_History45,individual,Private or Non-Governmental Organization,United States ,Other,individual,random_user,,United States of America,Other,,Donald Trump,Positive,individual,politician,United States of America,,,,,,,,,election,other,military_public_safety_govt,This is before the 2024 Election. ,The media will NEVER show you this photograph.,political_interference,harm_political_interference,human_interest,Donald Trump,Kamala Harris,The cats want you to vote for Trump. ,Vote for Trump. ,,2024.0,33770.0,866,866,/content/drive/MyDrive/CSM 2025/images_no_sc/866.jpeg,False,True,855,107.0,,,,,
556,738,2025-02-18,https://x.com/AIMOAB/status/1845081574393426064,GZsL6b7WQAIbaVt.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/OvkJ7dMBmilwuNwSKyuAaw/2iGxwdKLtOxd7vyJBtoUh1lXZ7Ki3XeIwS_DYxw23xN50LYpCZbnzy_MGQjVVomcjrmVIsV0eEZ5YM08Dpq8_gUxrmqGeF0GcJk3Ynby-h3D8-9x8vF1dk68Y9TAfYIS8U7dobgI7wKB6VStotfG0MCJnbN2VEqiJ0bqyGbP0MY/5TcDIoYfeuOo6flmuaOEQc--YBw0UDvT7Vfe0JuelSY),Screenshot 2025-02-17 at 7.03.40 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/Fuenx6NeMfy6gcbZf1Y-Lg/tYJubKtc1dcJxfw3Nw3jU1yUA-ezt6STJIpnVxyZut0aPhSUaUblrzlzJz4B0ypyyuOxciyT0OQ43RSKeeKLZNC5kK28kAH_JKjyumXyT-4fkn3LVwJFjYWkvSzfLX1u38-_Wo8IKbPyRcZBgjBnTA-WDB186nYF_9ygFTRaAHKgM7Sbp10rmTqS8lw66F60/W7O9X6jCab1lOetwOc7_RSa-r4zMdSMJI1yNxuemPz0),2024-10-12,image,,Nancy Pelosi is yelling with a margarita in hand. ,deepfake,,unclear,unknown,,exaggerated facial features,no,0.0,50.0,0.0,0.0,Other,individual,Political Leader or Figure,United States ,Other,individual,random_user,,United States of America,unknown,,Nancy Pelosi,Negative,individual,politician,United States of America,,,,,,,,,election,other,military_public_safety_govt,This is before 2024 Election. ,"They should have to take a breathalyzer before they vote.
",political_interference,harm_political_interference,human_interest,Donald Trump,Nancy Pelosi,Nancy is a hothead. ,Don't trust Nancy Pelosi.,x.com,2024.0,50.0,865,865,/content/drive/MyDrive/CSM 2025/images_no_sc/865.jpeg,False,True,1005,105.0,,,,,
559,654,2025-02-18,https://x.com/piyushmittal/status/1823118607271752024,GU0Eti_XwAAR0XL.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/L4FLHDbjGnZ2tujna9qiPg/KRRO73yq6gehV-zshAqz9Sspqcobgp6mGC02yCj4CZbLISXPPHJOjOB_RxQt7N4plgfdDDpz9Sqb-uWLt-b00e3sLEs2EfrXYPj4NB1sCKv7-YsZX71EENW5YQrriIxfbVldYi07lRcRU9UiJ2vbm_7raVLTrnpLrN9BmelXOYM/uf-emAFVFo4o90gGyMom5TDG9_nJqxEW-XX8J8XEYUg),Screenshot 2025-02-17 at 7.18.18 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/xmeO8wnBJrUIu4YlU9FNZA/CROv-Lt7msOsJuO1e2pNJlW8lJnwQMSs2KPxWfwte7-t2XFxmvVVlF1E2JdK9UgUpM7KlQWob6TPrWbHw9-FvUWGXVep97FRH8FdHQK6VjVJWbp42qxD_4TpPZJEsFdcy8OZv3TDKvmaeHpnYBJAaZqeq8lFPRmQtxz66U-9xInXdQ7-ZAxvyRQBUjdKOYgT/S2NYKW0xYLJFohoV1CCboDc5YR26s2DYNzrKjCNDrAg),2024-08-12,image,,Trump and Musk are kissing. ,deepfake,,unclear,unknown,,"blurred, shiny faces",no,6100.0,326800.0,387.0,2300.0,Other,individual,Unclear/unknown,United States of America,Other,individual,random_user,,United States of America,unknown,,Donald Trump,Negative,individual,politician,United States of America,Elon Musk,Negative,individual,public_figure,United States of America,,,,election,other,military_public_safety_govt,This is before 2024 election. ,"This is why there’s a #TwitterBlackout tonight 
#TrumpPedoFiles #ElonMusk
",political_interference,harm_political_interference,human_interest,Kamala Harris,Elon Musk/Donald Trump,"Trump and Elon are kissing, so vote for Kamala.",Don't vote for Trump.,x.com,2024.0,335587.0,867,867,/content/drive/MyDrive/CSM 2025/images_no_sc/867.jpeg,True,False,,94.0,"['829', '826']",sadness,0.44092671,surprise,0.25861179075
561,635,2025-02-19,https://x.com/DrClownPhD/status/1824839815029813260,GVMiGgPXYAAowEg.jpeg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/A7Dg9g5TozrXbBRlfwijjg/shSisjH0JDmTKODcDsvmmfpMdA_EOlf2T9i8qP3xwpS0p74GpG_qJnTy96cHF32zVZNjB9Yh9M61LTlF9OVCQsBThUEtqd5bPM42uhCbH8Xxg7DBWe18MswV0pGgNwcAS3c-wrRyhsBuwVAKIQOGReZNZLwRdtaoS119qwxlMHg/6RWNJwDBwLP417jP_1f5BB5gktuEkGtNOv07_vYqHGU),Screenshot 2025-02-18 at 10.29.24 PM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/r7vOhhq2nRFetxOH5a--mA/74A41vim458OC1vPjiErnC9sAUBTQzcLNhtWvs4QqRfM80YkASGHe0Uw1MIH3htwt5uR9OGMQLD73RAuXYPt3sHcnJ1Vy5kkFS5VJEARK4_yqRtuz2WKDygWPKoq_OZ1GUEfq_Cry6n7WStyTun8VSsp__CIqANkzG5D_mtNHjWHF2wIQevpoZatBY2MBUY6/G7ByMXHzKu84EnhA0QffJLsnIjWj8PCxmJFvYa9oToM),2024-08-17,image,,Kamala is depicted as a communist. ,deepfake,,unclear,unknown,,blurred face,no,12.0,521.0,1.0,4.0,Other,individual,Unclear/unknown, NA,Other,individual,random_user,,unknown ,unknown,,Kamala Harris,Negative,individual,politician,United States of America,,,,,,,,,election,other,military_public_safety_govt,before Presidential Election 2024,She's a kamunism!,political_interference,harm_political_interference,conflict,Donald Trump,Kamala Harris,Kamala is a communist. ,Don't vote for Kamala. ,x.com,2024.0,538.0,871,871,/content/drive/MyDrive/CSM 2025/images_no_sc/871.jpeg,True,False,,74.0,['702'],anger,0.7354068,neutral,0.18014933
560,642,2025-02-18,https://x.com/XVanFleet/status/1825619753773445313,pdid 642.jpg (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/-qYnPwnonJhHzFAZp1tJFg/9eB8TyyDY5Jh4EADP4z7kbRxWJZMhCr1eh_cgEOkmLdtcoDlILYw1FeEfA36VpF8VtnS7TlsXEtLTRxpUK69A7bzhrMefkJ6DCEvmaF4e_sAH-vHibGPrlDA3jB5x-vXxriGZwLA1xZQF200baX3UIUc_GDw1UWIIfNb3DENc48/90SUlDY7tDTT1YR23zNjbQXkQh9oG9K3RRmlEamZN3I),Screen Shot 2025-02-18 at 10.13.16 AM.png (https://v5.airtableusercontent.com/v3/u/38/38/1741348800000/FYUQazH1S9UEkHskwgm84A/kBbdN2dxOP5Mmq4rUFejO7erxCQViypOluERKimp2mfrCgH1LgQ3NheuXnsWEcwZG62C97DTCSNL_KlPOQBtyJmpFgxiZUk6D1NwOtcAMfGllFW_WaAcDShfyLvYQt7EHX5ksWen-T-P-GgvThzUK_Q8re8eNLeQ3sX4fpHyDwBOLN-WCqrVK7AK3LK1ffH-/3BqN0tOpvm5R7THV6A9W0sPXFn93x9nWlqkLSPHIVrM),2024-08-19,image,,"It is an image of Kamala Harris facing a large crowd of soldiers, many holding up flags of the soviet union.",deepfake,,unclear,verified_fake,https://storyful.com/blog/all/storyful-spotlight-the-risks-of-grok-2-on-x/. displays the image as a result of the platform Grok-2,soldiers in the crowds have matching faces,no,111.0,1926.0,4.0,14.0,,unclear_unknown,Unclear/unknown, NA,Other,"individual,high_impact_user","random_user,researcher_academic",170.3K followers,United States of America,unknown,,Kamala Harris,Negative,individual,politician,United States of America,,,,,,,,,election,other,"broadcasting_media_production,networking_telecommunications",The picture was posted in the midst of the 2024 election campaigning season right when Kamala Harris fully stepped in as a candidate.,"User posted ""Have a wonderful convention!!"" on their post in response to Kamala Harris posting pictures of her on tour at Western Pennsylvania, with her commenting ""Next stop: the Democratic National Convention.""",political_interference,"satire,false_info,harm_political_interference","responsibility,morality",Donald Trump,Kamala Harris,"The conventions and recent ideologies shared by the Democratic party share some similarities to the ideologies of previous communist movements. Kamala Harris is, therefore, the forefront of these beliefs.  ",Why choose someone who potentially mirrors modern day communism?  Choose someone who will protect our freedoms (Donald Trump).,x.com,2024.0,2055.0,870,870,/content/drive/MyDrive/CSM 2025/images_no_sc/870.jpeg,False,True,441,16.0,,,,,
